shipping ID,order ID,shipping date,return date,shipping providers,delivery status
634,634,2023-10-14,2023-10-27,DHL,returned
635,635,2024-05-22,,Delhivery,in_transit
636,636,2023-05-29,,DHL,pending
637,637,2024-09-18,,Delhivery,delivered
638,638,2023-07-26,,IndiaPost,delivered
639,639,2023-09-18,,FedEx,delivered
640,640,2023-02-16,,IndiaPost,delivered
641,641,2023-03-27,,BlueDart,delivered
642,642,2024-01-03,,Delhivery,in_transit
643,643,2023-07-16,,FedEx,delivered
644,644,2024-08-10,,IndiaPost,in_transit
645,645,2023-01-21,,DHL,delivered
646,646,2023-09-27,,DHL,delivered
647,647,2023-09-03,,Delhivery,delivered
648,648,2023-01-20,,FedEx,delivered
649,649,2023-04-03,,Delhivery,delivered
650,650,2023-10-18,,DHL,in_transit
651,651,2023-12-17,,Delhivery,delivered
652,652,2023-10-16,,FedEx,delivered
653,653,2024-01-13,,DHL,in_transit
654,654,2024-02-22,,IndiaPost,delivered
655,655,2023-01-11,,BlueDart,delivered
656,656,2023-12-01,,DHL,delivered
657,657,2024-11-14,,IndiaPost,delivered
658,658,2024-01-06,,FedEx,pending
659,659,2024-04-23,,FedEx,pending
660,660,2023-08-16,,Delhivery,in_transit
661,661,2024-06-29,,DHL,delivered
662,662,2024-06-30,,Delhivery,in_transit
663,663,2024-01-07,,FedEx,delivered
664,664,2024-11-21,,BlueDart,delivered
665,665,2023-04-08,,DHL,delivered
666,666,2023-01-13,,BlueDart,pending
667,667,2024-07-02,,BlueDart,in_transit
668,668,2024-07-21,,Delhivery,in_transit
669,669,2023-03-31,,BlueDart,in_transit
670,670,2023-07-10,,IndiaPost,delivered
671,671,2023-01-23,,IndiaPost,delivered
672,672,2023-08-03,,BlueDart,in_transit
673,673,2024-07-02,,IndiaPost,in_transit
674,674,2023-12-30,,DHL,pending
675,675,2023-09-04,,DHL,delivered
676,676,2023-09-28,,Delhivery,pending
677,677,2023-01-08,,BlueDart,delivered
678,678,2023-08-04,,FedEx,in_transit
679,679,2024-04-01,,BlueDart,delivered
680,680,2024-11-15,,DHL,cancelled
681,681,2024-08-24,,DHL,delivered
682,682,2023-01-21,,DHL,in_transit
683,683,2024-09-22,,Delhivery,delivered
684,684,2024-07-08,,BlueDart,delivered
685,685,2024-07-04,,BlueDart,delivered
686,686,2023-11-18,,DHL,pending
687,687,2023-10-14,,BlueDart,delivered
688,688,2023-08-02,,IndiaPost,delivered
689,689,2023-02-23,2023-03-02,FedEx,returned
690,690,2023-06-19,,BlueDart,in_transit
691,691,2023-06-24,,Delhivery,delivered
692,692,2023-12-15,,IndiaPost,delivered
693,693,2024-06-08,,DHL,delivered
694,694,2023-12-03,,BlueDart,pending
695,695,2023-02-19,,DHL,in_transit
696,696,2024-11-09,,FedEx,pending
697,697,2024-10-30,,Delhivery,delivered
698,698,2024-07-10,,Delhivery,in_transit
699,699,2024-11-25,,DHL,delivered
700,700,2024-01-19,,DHL,delivered
701,701,2024-11-10,,BlueDart,in_transit
702,702,2023-02-23,,FedEx,delivered
703,703,2023-09-22,,FedEx,delivered
704,704,2023-06-11,,IndiaPost,pending
705,705,2023-05-22,,Delhivery,delivered
706,706,2023-04-14,,IndiaPost,delivered
707,707,2024-03-17,,FedEx,in_transit
708,708,2024-07-02,,IndiaPost,cancelled
709,709,2024-02-12,,FedEx,in_transit
710,710,2023-04-23,,IndiaPost,delivered
711,711,2024-07-30,,FedEx,delivered
712,712,2024-03-24,,IndiaPost,delivered
713,713,2023-10-09,,DHL,in_transit
714,714,2024-04-21,,FedEx,delivered
715,715,2023-07-07,,FedEx,pending
716,716,2023-09-04,,IndiaPost,delivered
717,717,2024-10-06,,DHL,delivered
718,718,2023-08-01,,DHL,pending
719,719,2023-11-29,,IndiaPost,pending
720,720,2024-09-19,,Delhivery,in_transit
721,721,2024-05-18,,BlueDart,cancelled
722,722,2023-02-22,2023-02-25,DHL,returned
723,723,2023-04-23,,DHL,cancelled
724,724,2023-01-08,,Delhivery,pending
725,725,2024-03-22,,BlueDart,in_transit
726,726,2023-11-18,,FedEx,in_transit
727,727,2023-04-09,,FedEx,delivered
728,728,2024-11-04,,Delhivery,delivered
729,729,2024-01-12,,FedEx,delivered
730,730,2023-06-20,,IndiaPost,delivered
731,731,2023-12-25,,BlueDart,delivered
732,732,2024-04-25,,FedEx,delivered
733,733,2023-02-27,,FedEx,cancelled
734,734,2023-07-21,,FedEx,pending
735,735,2024-07-21,,Delhivery,delivered
736,736,2023-11-19,,Delhivery,delivered
737,737,2024-01-22,,DHL,pending
738,738,2023-11-09,,FedEx,pending
739,739,2023-02-06,,BlueDart,cancelled
740,740,2023-04-28,2023-05-13,Delhivery,returned
741,741,2023-11-09,2023-11-20,Delhivery,returned
742,742,2023-06-04,,FedEx,delivered
743,743,2023-02-13,,IndiaPost,delivered
744,744,2024-08-20,,BlueDart,pending
745,745,2024-11-25,,BlueDart,delivered
746,746,2024-07-17,,FedEx,pending
747,747,2024-08-26,,BlueDart,delivered
748,748,2023-06-25,,Delhivery,pending
749,749,2024-11-04,,FedEx,delivered
750,750,2023-05-19,,FedEx,delivered
751,751,2024-11-03,,FedEx,delivered
752,752,2024-12-01,,Delhivery,cancelled
753,753,2024-05-19,,BlueDart,delivered
754,754,2024-11-25,,Delhivery,cancelled
755,755,2024-02-10,,FedEx,pending
756,756,2023-07-02,,IndiaPost,in_transit
757,757,2023-11-06,,FedEx,pending
758,758,2024-02-27,,FedEx,in_transit
759,759,2023-03-01,,FedEx,delivered
760,760,2024-03-15,,BlueDart,delivered
761,761,2024-11-21,,FedEx,pending
762,762,2023-05-21,,FedEx,in_transit
763,763,2024-07-10,,Delhivery,delivered
764,764,2024-10-02,,DHL,in_transit
765,765,2024-10-25,,FedEx,delivered
766,766,2024-11-08,,FedEx,delivered
767,767,2024-01-09,,FedEx,delivered
768,768,2024-11-20,,FedEx,delivered
769,769,2024-06-16,,Delhivery,delivered
770,770,2023-04-30,,BlueDart,delivered
771,771,2023-12-02,,Delhivery,delivered
772,772,2024-05-24,,DHL,delivered
773,773,2023-06-27,,Delhivery,delivered
774,774,2024-03-27,,BlueDart,delivered
775,775,2024-04-21,,IndiaPost,delivered
776,776,2023-04-30,,FedEx,delivered
777,777,2024-02-07,,BlueDart,delivered
778,778,2024-07-01,,BlueDart,delivered
779,779,2023-12-18,,DHL,pending
780,780,2023-01-14,,Delhivery,delivered
781,781,2023-01-16,,FedEx,delivered
782,782,2023-09-10,,DHL,delivered
783,783,2024-10-15,,IndiaPost,delivered
784,784,2023-06-14,,IndiaPost,pending
785,785,2024-03-27,,DHL,delivered
786,786,2023-06-10,,IndiaPost,delivered
787,787,2023-08-23,,DHL,delivered
788,788,2024-08-22,,IndiaPost,delivered
789,789,2024-05-27,,FedEx,delivered
790,790,2023-03-16,,BlueDart,in_transit
791,791,2023-11-06,,FedEx,delivered
792,792,2023-01-24,,BlueDart,delivered
793,793,2023-12-11,,DHL,in_transit
794,794,2024-04-14,,FedEx,in_transit
795,795,2023-04-01,,IndiaPost,in_transit
796,796,2023-07-30,,Delhivery,delivered
797,797,2023-10-10,,FedEx,delivered
798,798,2024-10-06,,BlueDart,delivered
799,799,2024-12-03,,IndiaPost,in_transit
800,800,2023-02-03,,Delhivery,delivered
801,801,2024-06-21,,BlueDart,delivered
802,802,2023-09-25,,FedEx,in_transit
803,803,2023-10-03,,FedEx,in_transit
804,804,2024-06-13,,IndiaPost,delivered
805,805,2024-10-12,,IndiaPost,pending
806,806,2024-11-01,,FedEx,pending
807,807,2024-02-10,,FedEx,delivered
808,808,2023-09-17,,DHL,cancelled
809,809,2024-07-12,,IndiaPost,delivered
810,810,2023-06-30,,FedEx,in_transit
811,811,2024-01-31,,IndiaPost,pending
812,812,2023-09-10,,Delhivery,delivered
813,813,2024-04-05,,BlueDart,delivered
814,814,2023-06-28,,IndiaPost,cancelled
815,815,2023-05-18,,IndiaPost,delivered
816,816,2024-10-10,,DHL,delivered
817,817,2023-03-20,,DHL,delivered
818,818,2023-12-30,,IndiaPost,pending
819,819,2023-06-08,,FedEx,cancelled
820,820,2023-02-03,,IndiaPost,delivered
821,821,2023-02-05,,FedEx,pending
822,822,2023-05-10,,Delhivery,delivered
823,823,2024-09-01,2024-09-16,Delhivery,returned
824,824,2023-07-25,,Delhivery,delivered
825,825,2024-11-05,,IndiaPost,delivered
826,826,2024-02-16,,BlueDart,delivered
827,827,2023-11-11,,DHL,delivered
828,828,2024-02-19,,BlueDart,delivered
829,829,2024-01-05,,BlueDart,pending
830,830,2024-06-23,,BlueDart,delivered
831,831,2023-07-24,2023-08-01,BlueDart,returned
832,832,2023-09-11,,IndiaPost,in_transit
833,833,2024-09-22,,BlueDart,in_transit
834,834,2024-10-25,,BlueDart,delivered
835,835,2024-09-19,,BlueDart,pending
836,836,2023-10-25,,BlueDart,in_transit
837,837,2024-07-05,,FedEx,pending
838,838,2023-12-08,2023-12-23,IndiaPost,returned
839,839,2023-12-17,,Delhivery,delivered
840,840,2023-05-29,,FedEx,delivered
841,841,2024-02-24,,Delhivery,pending
842,842,2023-05-13,,FedEx,pending
843,843,2023-08-25,,Delhivery,delivered
844,844,2024-08-29,,IndiaPost,delivered
845,845,2023-05-30,,FedEx,in_transit
846,846,2023-02-20,,FedEx,delivered
847,847,2023-02-21,,FedEx,delivered
848,848,2024-10-29,,FedEx,delivered
849,849,2023-12-24,,BlueDart,delivered
850,850,2023-10-21,,IndiaPost,delivered
851,851,2024-07-27,2024-08-07,FedEx,returned
852,852,2024-08-15,,FedEx,pending
853,853,2023-08-27,,Delhivery,cancelled
854,854,2024-05-03,,BlueDart,pending
855,855,2024-07-03,,BlueDart,delivered
856,856,2024-04-07,,Delhivery,pending
857,857,2023-04-24,,FedEx,cancelled
858,858,2024-09-13,,Delhivery,cancelled
859,859,2024-01-19,,IndiaPost,in_transit
860,860,2023-07-24,,BlueDart,delivered
861,861,2023-10-28,,DHL,delivered
862,862,2023-02-04,,FedEx,delivered
863,863,2023-04-06,2023-04-13,IndiaPost,returned
864,864,2024-06-24,,FedEx,delivered
865,865,2023-01-07,,DHL,pending
866,866,2023-10-24,,DHL,delivered
867,867,2024-01-02,,Delhivery,in_transit
868,868,2023-02-12,,BlueDart,delivered
869,869,2024-11-17,,FedEx,delivered
870,870,2023-06-18,,DHL,delivered
871,871,2023-08-10,,FedEx,in_transit
872,872,2023-08-11,,Delhivery,delivered
873,873,2023-06-15,,BlueDart,pending
874,874,2023-01-12,,BlueDart,delivered
875,875,2024-06-02,,Delhivery,pending
876,876,2024-11-13,,IndiaPost,delivered
877,877,2023-06-17,,Delhivery,in_transit
878,878,2024-04-15,,Delhivery,delivered
879,879,2024-06-09,,BlueDart,pending
880,880,2024-08-20,,Delhivery,delivered
881,881,2023-10-30,,DHL,in_transit
882,882,2023-08-06,,BlueDart,cancelled
883,883,2023-08-19,,Delhivery,delivered
884,884,2024-05-16,,DHL,delivered
885,885,2024-07-26,,Delhivery,pending
886,886,2023-05-18,,DHL,in_transit
887,887,2023-09-22,,BlueDart,delivered
888,888,2024-10-01,,IndiaPost,delivered
889,889,2024-07-19,,DHL,delivered
890,890,2024-11-26,,IndiaPost,delivered
891,891,2024-06-16,,FedEx,delivered
892,892,2023-10-08,,FedEx,pending
893,893,2024-02-26,,FedEx,delivered
894,894,2024-04-14,,FedEx,delivered
895,895,2023-03-02,,BlueDart,pending
896,896,2024-01-26,,Delhivery,delivered
897,897,2024-05-15,,FedEx,in_transit
898,898,2023-05-08,,BlueDart,pending
899,899,2024-07-01,,BlueDart,delivered
900,900,2024-02-15,,DHL,delivered
901,901,2024-11-06,2024-11-11,DHL,returned
902,902,2023-02-07,2023-02-10,FedEx,returned
903,903,2023-07-12,,BlueDart,delivered
904,904,2024-03-07,,IndiaPost,delivered
905,905,2023-07-30,,BlueDart,delivered
906,906,2024-05-23,,DHL,delivered
907,907,2024-06-16,,DHL,delivered
908,908,2023-03-18,,FedEx,in_transit
909,909,2023-12-30,,BlueDart,pending
910,910,2024-01-01,,DHL,delivered
911,911,2023-09-25,,DHL,pending
912,912,2024-10-21,,FedEx,delivered
913,913,2024-08-05,,Delhivery,delivered
914,914,2024-05-12,,FedEx,delivered
915,915,2024-05-23,,FedEx,delivered
916,916,2023-11-22,,DHL,delivered
917,917,2024-10-12,,FedEx,pending
918,918,2024-05-10,,FedEx,delivered
919,919,2024-05-29,,DHL,in_transit
920,920,2024-08-31,,DHL,delivered
921,921,2023-07-16,,Delhivery,delivered
922,922,2024-07-22,,FedEx,delivered
923,923,2023-05-18,,IndiaPost,pending
924,924,2023-09-02,,FedEx,delivered
925,925,2023-09-02,,FedEx,in_transit
926,926,2024-11-25,,Delhivery,cancelled
927,927,2024-08-30,,DHL,pending
928,928,2024-05-09,,Delhivery,delivered
929,929,2024-06-01,,IndiaPost,in_transit
930,930,2024-02-04,,Delhivery,delivered
931,931,2024-10-29,,IndiaPost,in_transit
932,932,2023-12-19,,Delhivery,delivered
933,933,2023-09-27,,Delhivery,delivered
934,934,2023-04-30,,FedEx,delivered
935,935,2024-07-05,,DHL,delivered
936,936,2024-06-01,,Delhivery,delivered
937,937,2023-10-07,,DHL,pending
938,938,2023-01-23,,IndiaPost,pending
939,939,2024-08-19,,IndiaPost,delivered
940,940,2023-01-09,,Delhivery,delivered
941,941,2024-05-12,,BlueDart,delivered
942,942,2024-11-17,,IndiaPost,delivered
943,943,2023-11-12,2023-11-19,IndiaPost,returned
944,944,2023-06-23,,Delhivery,in_transit
945,945,2024-05-15,,FedEx,delivered
946,946,2024-08-04,,IndiaPost,delivered
947,947,2024-01-27,,IndiaPost,in_transit
948,948,2024-11-17,,IndiaPost,in_transit
949,949,2023-02-07,,Delhivery,delivered
950,950,2023-12-29,,BlueDart,delivered
951,951,2024-05-25,,Delhivery,delivered
952,952,2024-09-02,,IndiaPost,delivered
953,953,2023-05-10,,DHL,delivered
954,954,2024-07-19,,IndiaPost,delivered
955,955,2024-01-25,,FedEx,pending
956,956,2023-10-13,,IndiaPost,delivered
957,957,2023-04-06,,IndiaPost,cancelled
958,958,2024-09-02,,BlueDart,delivered
959,959,2023-04-29,,IndiaPost,delivered
960,960,2023-08-13,,DHL,delivered
961,961,2023-07-25,,DHL,delivered
962,962,2024-09-03,,DHL,cancelled
963,963,2024-04-21,,FedEx,delivered
964,964,2024-07-19,,IndiaPost,delivered
965,965,2023-07-04,,IndiaPost,cancelled
966,966,2024-03-21,,BlueDart,delivered
967,967,2024-02-09,,IndiaPost,delivered
968,968,2024-08-13,,FedEx,delivered
969,969,2024-10-05,,IndiaPost,delivered
970,970,2023-01-11,,FedEx,delivered
971,971,2024-04-22,,BlueDart,delivered
972,972,2023-02-13,,DHL,pending
973,973,2024-01-22,,IndiaPost,pending
974,974,2023-07-28,,FedEx,delivered
975,975,2023-08-06,,FedEx,delivered
976,976,2023-09-07,,Delhivery,delivered
977,977,2024-03-18,,BlueDart,delivered
978,978,2023-08-26,,FedEx,delivered
979,979,2024-06-03,,FedEx,pending
980,980,2023-10-19,,IndiaPost,in_transit
981,981,2023-02-19,,Delhivery,delivered
982,982,2024-07-06,,IndiaPost,in_transit
983,983,2023-07-29,,BlueDart,delivered
984,984,2023-11-07,,IndiaPost,delivered
985,985,2024-04-28,,Delhivery,delivered
986,986,2023-08-23,,FedEx,delivered
987,987,2023-02-14,,FedEx,in_transit
988,988,2023-09-20,,DHL,delivered
989,989,2024-10-27,,DHL,delivered
990,990,2024-03-27,2024-04-08,FedEx,returned
991,991,2024-04-25,,DHL,delivered
992,992,2024-03-20,,Delhivery,delivered
993,993,2023-05-27,,BlueDart,delivered
994,994,2023-10-27,,FedEx,delivered
995,995,2024-06-16,2024-07-01,FedEx,returned
996,996,2023-03-14,,FedEx,delivered
997,997,2023-07-21,,FedEx,cancelled
998,998,2023-07-16,,IndiaPost,delivered
999,999,2023-11-04,,Delhivery,delivered
1000,1000,2024-11-24,,IndiaPost,delivered
1001,1001,2023-02-27,,DHL,in_transit
1002,1002,2024-01-08,,DHL,delivered
1003,1003,2023-05-15,,IndiaPost,pending
1004,1004,2024-11-20,,Delhivery,delivered
1005,1005,2023-03-28,,Delhivery,delivered
1006,1006,2023-10-18,,BlueDart,delivered
1007,1007,2024-06-07,,DHL,in_transit
1008,1008,2024-05-11,,DHL,delivered
1009,1009,2023-10-25,,BlueDart,delivered
1010,1010,2023-09-09,,DHL,delivered
1011,1011,2023-10-09,,Delhivery,in_transit
1012,1012,2023-07-07,,BlueDart,pending
1013,1013,2023-05-29,,BlueDart,in_transit
1014,1014,2023-12-13,,Delhivery,delivered
1015,1015,2023-07-17,2023-07-25,BlueDart,returned
1016,1016,2023-07-24,,IndiaPost,pending
1017,1017,2024-04-07,,FedEx,delivered
1018,1018,2024-11-13,,FedEx,delivered
1019,1019,2024-03-06,,IndiaPost,delivered
1020,1020,2023-03-02,,Delhivery,delivered
1021,1021,2023-03-03,,BlueDart,pending
1022,1022,2024-11-03,,IndiaPost,pending
1023,1023,2023-08-05,,Delhivery,pending
1024,1024,2023-03-07,,IndiaPost,delivered
1025,1025,2024-03-03,,FedEx,delivered
1026,1026,2024-03-14,,Delhivery,delivered
1027,1027,2024-04-05,,IndiaPost,delivered
1028,1028,2023-07-15,,DHL,in_transit
1029,1029,2023-01-13,,DHL,delivered
1030,1030,2024-11-11,,IndiaPost,in_transit
1031,1031,2023-07-04,,DHL,in_transit
1032,1032,2024-04-28,,DHL,pending
1033,1033,2024-05-15,,BlueDart,delivered
1034,1034,2024-03-11,,Delhivery,pending
1035,1035,2023-08-18,2023-08-31,DHL,returned
1036,1036,2023-07-12,,FedEx,pending
1037,1037,2024-02-29,,FedEx,pending
1038,1038,2024-09-06,,FedEx,in_transit
1039,1039,2024-11-02,,Delhivery,delivered
1040,1040,2023-03-22,,DHL,in_transit
1041,1041,2023-04-22,,DHL,in_transit
1042,1042,2024-10-27,,IndiaPost,in_transit
1043,1043,2024-06-05,,IndiaPost,pending
1044,1044,2024-09-13,,IndiaPost,delivered
1045,1045,2023-06-01,,BlueDart,delivered
1046,1046,2024-02-25,,FedEx,delivered
1047,1047,2024-05-06,,IndiaPost,delivered
1048,1048,2024-04-22,,DHL,delivered
1049,1049,2023-10-23,,FedEx,delivered
1050,1050,2023-01-15,,BlueDart,delivered
1051,1051,2024-02-18,,IndiaPost,pending
1052,1052,2023-06-29,,Delhivery,delivered
1053,1053,2023-11-16,,FedEx,delivered
1054,1054,2024-11-09,,DHL,delivered
1055,1055,2023-10-11,,DHL,delivered
1056,1056,2024-08-15,,BlueDart,delivered
1057,1057,2023-05-18,,FedEx,delivered
1058,1058,2024-04-20,,IndiaPost,cancelled
1059,1059,2024-11-17,,IndiaPost,delivered
1060,1060,2023-03-18,,IndiaPost,in_transit
1061,1061,2023-01-14,,IndiaPost,pending
1062,1062,2023-11-02,2023-11-09,FedEx,returned
1063,1063,2023-03-08,,DHL,delivered
1064,1064,2024-06-13,,FedEx,delivered
1065,1065,2024-10-08,,IndiaPost,delivered
1066,1066,2023-11-09,,DHL,delivered
1067,1067,2023-07-04,,BlueDart,delivered
1068,1068,2023-11-04,,BlueDart,pending
1069,1069,2024-05-23,,FedEx,delivered
1070,1070,2023-01-16,,IndiaPost,delivered
1071,1071,2024-02-19,,FedEx,delivered
1072,1072,2024-03-15,2024-03-27,FedEx,returned
1073,1073,2024-03-28,,Delhivery,in_transit
1074,1074,2023-06-21,,DHL,delivered
1075,1075,2024-05-22,,Delhivery,delivered
1076,1076,2023-03-07,,DHL,delivered
1077,1077,2023-05-30,,DHL,pending
1078,1078,2024-09-07,,DHL,in_transit
1079,1079,2024-06-09,,IndiaPost,in_transit
1080,1080,2023-01-11,,Delhivery,delivered
1081,1081,2023-06-30,,FedEx,pending
1082,1082,2023-06-08,,IndiaPost,in_transit
1083,1083,2023-07-17,2023-07-22,IndiaPost,returned
1084,1084,2023-06-30,,FedEx,delivered
1085,1085,2023-02-23,,IndiaPost,delivered
1086,1086,2023-11-22,,FedEx,delivered
1087,1087,2024-05-29,,DHL,delivered
1088,1088,2024-03-04,,FedEx,in_transit
1089,1089,2024-04-18,,DHL,in_transit
1090,1090,2023-03-05,,DHL,delivered
1091,1091,2024-11-02,,DHL,delivered
1092,1092,2024-08-15,,BlueDart,delivered
1093,1093,2024-07-21,,DHL,cancelled
1094,1094,2024-08-08,,DHL,delivered
1095,1095,2024-10-18,,Delhivery,delivered
1096,1096,2024-01-20,,DHL,delivered
1097,1097,2023-05-28,,IndiaPost,delivered
1098,1098,2024-03-12,,Delhivery,in_transit
1099,1099,2024-06-07,,IndiaPost,pending
1100,1100,2024-06-06,,BlueDart,delivered
1101,1101,2024-01-07,,IndiaPost,in_transit
1102,1102,2023-02-18,,Delhivery,delivered
1103,1103,2023-09-21,2023-10-02,DHL,returned
1104,1104,2024-10-12,,BlueDart,delivered
1105,1105,2024-02-18,,FedEx,delivered
1106,1106,2024-01-16,,DHL,delivered
1107,1107,2023-07-11,,IndiaPost,delivered
1108,1108,2023-09-17,,Delhivery,delivered
1109,1109,2024-09-19,,Delhivery,in_transit
1110,1110,2024-04-13,,Delhivery,in_transit
1111,1111,2024-07-08,,Delhivery,delivered
1112,1112,2023-11-21,,FedEx,in_transit
1113,1113,2024-03-22,,DHL,delivered
1114,1114,2023-06-30,,DHL,in_transit
1115,1115,2024-05-16,,DHL,delivered
1116,1116,2023-11-02,,IndiaPost,in_transit
1117,1117,2023-11-16,,BlueDart,delivered
1118,1118,2024-04-01,,BlueDart,delivered
1119,1119,2024-10-22,,FedEx,delivered
1120,1120,2023-02-24,,DHL,delivered
1121,1121,2024-08-10,,IndiaPost,pending
1122,1122,2023-08-03,,BlueDart,delivered
1123,1123,2023-11-13,,FedEx,delivered
1124,1124,2023-01-26,,FedEx,delivered
1125,1125,2023-08-07,,FedEx,delivered
1126,1126,2023-12-26,,Delhivery,in_transit
1127,1127,2023-02-10,,BlueDart,delivered
1128,1128,2023-12-14,,FedEx,in_transit
1129,1129,2024-10-12,,FedEx,delivered
1130,1130,2023-03-23,,Delhivery,pending
1131,1131,2024-06-20,2024-06-30,DHL,returned
1132,1132,2023-10-20,,BlueDart,in_transit
1133,1133,2024-04-10,,Delhivery,pending
1134,1134,2023-07-11,,FedEx,delivered
1135,1135,2023-04-25,,BlueDart,cancelled
1136,1136,2023-04-29,,DHL,pending
1137,1137,2023-02-28,2023-03-09,Delhivery,returned
1138,1138,2023-05-14,,Delhivery,in_transit
1139,1139,2024-04-12,,FedEx,pending
1140,1140,2024-09-10,,FedEx,delivered
1141,1141,2024-07-25,,FedEx,delivered
1142,1142,2024-04-29,,FedEx,delivered
1143,1143,2023-03-23,,Delhivery,pending
1144,1144,2023-07-28,,BlueDart,delivered
1145,1145,2023-08-10,,DHL,delivered
1146,1146,2023-06-30,,IndiaPost,delivered
1147,1147,2024-01-03,,BlueDart,delivered
1148,1148,2024-01-14,,BlueDart,pending
1149,1149,2023-09-14,,BlueDart,pending
1150,1150,2023-09-13,,IndiaPost,delivered
1151,1151,2024-08-12,,FedEx,delivered
1152,1152,2024-07-15,,DHL,delivered
1153,1153,2023-08-13,,Delhivery,delivered
1154,1154,2024-10-05,,BlueDart,delivered
1155,1155,2024-11-04,,IndiaPost,delivered
1156,1156,2023-08-26,,FedEx,delivered
1157,1157,2023-09-13,,Delhivery,delivered
1158,1158,2023-12-24,,DHL,in_transit
1159,1159,2024-10-27,,DHL,delivered
1160,1160,2024-09-10,,Delhivery,delivered
1161,1161,2023-03-18,,DHL,delivered
1162,1162,2023-10-07,2023-10-17,Delhivery,returned
1163,1163,2024-02-02,,IndiaPost,delivered
1164,1164,2023-12-28,,Delhivery,delivered
1165,1165,2023-05-18,,Delhivery,delivered
1166,1166,2024-08-25,,FedEx,pending
1167,1167,2024-04-25,,DHL,pending
1168,1168,2024-08-13,,Delhivery,in_transit
1169,1169,2024-08-27,,FedEx,delivered
1170,1170,2024-06-14,,Delhivery,in_transit
1171,1171,2023-11-12,,FedEx,pending
1172,1172,2024-03-07,,FedEx,delivered
1173,1173,2023-05-03,,BlueDart,pending
1174,1174,2024-04-19,,Delhivery,delivered
