payment ID,order ID,payment date,payment status
881,881,2023-10-26,confirmed
882,882,2023-08-01,refunded
883,883,2023-08-23,confirmed
884,884,2024-05-17,confirmed
885,885,2024-07-30,confirmed
886,886,2023-05-08,confirmed
887,887,2023-09-22,confirmed
888,888,2024-09-27,confirmed
889,889,2024-07-22,confirmed
890,890,2024-11-24,confirmed
891,891,2024-06-18,confirmed
892,892,2023-10-04,confirmed
893,893,2024-02-21,confirmed
894,894,2024-04-09,confirmed
895,895,2023-02-28,confirmed
896,896,2024-01-24,confirmed
897,897,2024-05-16,confirmed
898,898,2023-05-02,confirmed
899,899,2024-07-06,confirmed
900,900,2024-02-14,confirmed
901,901,2024-10-31,refunded
902,902,2023-02-06,refunded
903,903,2023-07-08,confirmed
904,904,2024-03-03,confirmed
905,905,2023-08-03,confirmed
906,906,2024-05-20,confirmed
907,907,2024-06-15,confirmed
908,908,2023-03-15,confirmed
909,909,2023-12-27,confirmed
910,910,2023-12-27,confirmed
911,911,2023-09-22,confirmed
912,912,2024-10-17,confirmed
913,913,2024-08-02,confirmed
914,914,2024-05-05,confirmed
915,915,2024-05-18,confirmed
916,916,2023-11-23,confirmed
917,917,2024-10-06,confirmed
918,918,2024-05-04,confirmed
919,919,2024-05-25,confirmed
920,920,2024-09-02,confirmed
921,921,2023-07-11,confirmed
922,922,2024-07-23,confirmed
923,923,2023-05-20,confirmed
924,924,2023-09-03,confirmed
925,925,2023-08-28,confirmed
926,926,2024-11-22,refunded
927,927,2024-08-28,confirmed
928,928,2024-05-06,confirmed
929,929,2024-05-23,confirmed
930,930,2024-02-01,confirmed
931,931,2024-10-29,failed
932,932,2023-12-21,confirmed
933,933,2023-10-01,confirmed
934,934,2023-04-27,confirmed
935,935,2024-07-11,confirmed
936,936,2024-06-03,confirmed
937,937,2023-10-02,confirmed
938,938,2023-01-20,confirmed
939,939,2024-08-14,confirmed
940,940,2023-01-09,confirmed
941,941,2024-05-11,confirmed
942,942,2024-11-10,confirmed
943,943,2023-11-09,refunded
944,944,2023-06-14,confirmed
945,945,2024-05-10,confirmed
946,946,2024-07-28,confirmed
947,947,2024-01-21,confirmed
948,948,2024-11-10,confirmed
949,949,2023-02-09,confirmed
950,950,2023-12-24,confirmed
951,951,2024-05-23,confirmed
952,952,2024-08-26,confirmed
953,953,2023-05-06,confirmed
954,954,2024-07-21,confirmed
955,955,2024-01-24,confirmed
956,956,2023-10-07,confirmed
957,957,2023-04-03,refunded
958,958,2024-08-31,confirmed
959,959,2023-04-25,confirmed
960,960,2023-08-09,failed
961,961,2023-07-27,confirmed
962,962,2024-09-07,refunded
963,963,2024-04-21,confirmed
964,964,2024-07-16,confirmed
965,965,2023-07-02,refunded
966,966,2024-03-17,confirmed
967,967,2024-02-08,confirmed
968,968,2024-08-12,confirmed
969,969,2024-09-30,confirmed
970,970,2023-01-15,confirmed
971,971,2024-04-17,confirmed
972,972,2023-02-06,confirmed
973,973,2024-01-25,confirmed
974,974,2023-07-25,confirmed
975,975,2023-08-07,confirmed
976,976,2023-09-06,confirmed
977,977,2024-03-17,confirmed
978,978,2023-08-23,confirmed
979,979,2024-06-01,confirmed
980,980,2023-10-15,confirmed
981,981,2023-02-22,confirmed
982,982,2024-07-06,confirmed
983,983,2023-07-24,confirmed
984,984,2023-11-03,confirmed
985,985,2024-04-27,confirmed
986,986,2023-08-23,confirmed
987,987,2023-02-12,confirmed
988,988,2023-09-19,confirmed
989,989,2024-10-29,confirmed
990,990,2024-03-30,refunded
991,991,2024-04-17,confirmed
992,992,2024-03-18,confirmed
993,993,2023-05-27,confirmed
994,994,2023-10-24,confirmed
995,995,2024-06-13,refunded
996,996,2023-03-18,confirmed
997,997,2023-07-20,refunded
998,998,2023-07-19,confirmed
999,999,2023-10-30,confirmed
1000,1000,2024-11-20,confirmed
1001,1001,2023-02-22,confirmed
1002,1002,2024-01-02,confirmed
1003,1003,2023-05-13,confirmed
1004,1004,2024-11-15,confirmed
1005,1005,2023-03-25,confirmed
1006,1006,2023-10-12,confirmed
1007,1007,2024-06-02,confirmed
1008,1008,2024-05-12,confirmed
1009,1009,2023-10-24,confirmed
1010,1010,2023-09-07,confirmed
1011,1011,2023-10-08,confirmed
1012,1012,2023-07-08,confirmed
1013,1013,2023-05-26,confirmed
1014,1014,2023-12-10,failed
1015,1015,2023-07-08,refunded
1016,1016,2023-07-24,confirmed
1017,1017,2024-04-09,confirmed
1018,1018,2024-11-11,confirmed
1019,1019,2024-03-02,confirmed
1020,1020,2023-03-01,confirmed
1021,1021,2023-02-27,confirmed
1022,1022,2024-11-01,confirmed
1023,1023,2023-08-01,confirmed
1024,1024,2023-03-10,confirmed
1025,1025,2024-03-02,confirmed
1026,1026,2024-03-13,confirmed
1027,1027,2024-04-05,confirmed
1028,1028,2023-07-07,confirmed
1029,1029,2023-01-12,confirmed
1030,1030,2024-11-13,confirmed
1031,1031,2023-06-28,confirmed
1032,1032,2024-04-19,confirmed
1033,1033,2024-05-15,confirmed
1034,1034,2024-03-07,confirmed
1035,1035,2023-08-14,refunded
1036,1036,2023-07-09,confirmed
1037,1037,2024-02-25,confirmed
1038,1038,2024-08-31,confirmed
1039,1039,2024-10-27,confirmed
1040,1040,2023-03-21,confirmed
1041,1041,2023-04-25,confirmed
1042,1042,2024-10-30,confirmed
1043,1043,2024-06-01,confirmed
1044,1044,2024-09-15,confirmed
1045,1045,2023-05-24,confirmed
1046,1046,2024-02-17,confirmed
1047,1047,2024-05-12,confirmed
1048,1048,2024-04-26,confirmed
1049,1049,2023-10-15,confirmed
1050,1050,2023-01-16,confirmed
1051,1051,2024-02-13,confirmed
1052,1052,2023-06-27,confirmed
1053,1053,2023-11-19,confirmed
1054,1054,2024-11-05,confirmed
1055,1055,2023-10-10,confirmed
1056,1056,2024-08-12,confirmed
1057,1057,2023-05-14,confirmed
1058,1058,2024-04-22,refunded
1059,1059,2024-11-15,confirmed
1060,1060,2023-03-15,confirmed
1061,1061,2023-01-12,confirmed
1062,1062,2023-11-06,refunded
1063,1063,2023-03-12,confirmed
1064,1064,2024-06-13,confirmed
1065,1065,2024-10-09,confirmed
1066,1066,2023-11-06,confirmed
1067,1067,2023-07-01,confirmed
1068,1068,2023-11-01,confirmed
1069,1069,2024-05-24,confirmed
1070,1070,2023-01-12,confirmed
1071,1071,2024-02-17,failed
1072,1072,2024-03-10,refunded
1073,1073,2024-03-25,confirmed
1074,1074,2023-06-19,confirmed
1075,1075,2024-05-14,confirmed
1076,1076,2023-03-08,confirmed
1077,1077,2023-05-23,confirmed
1078,1078,2024-09-11,confirmed
1079,1079,2024-06-05,confirmed
1080,1080,2023-01-12,confirmed
1081,1081,2023-06-24,confirmed
1082,1082,2023-06-06,confirmed
1083,1083,2023-07-13,refunded
1084,1084,2023-06-25,confirmed
1085,1085,2023-02-14,confirmed
1086,1086,2023-11-18,confirmed
1087,1087,2024-05-31,confirmed
1088,1088,2024-03-04,confirmed
1089,1089,2024-04-23,confirmed
1090,1090,2023-03-03,confirmed
1091,1091,2024-11-03,confirmed
1092,1092,2024-08-11,confirmed
1093,1093,2024-07-22,refunded
1094,1094,2024-08-06,confirmed
1095,1095,2024-10-19,confirmed
1096,1096,2024-01-19,confirmed
1097,1097,2023-05-23,confirmed
1098,1098,2024-03-13,confirmed
1099,1099,2024-06-04,confirmed
1100,1100,2024-06-03,confirmed
1101,1101,2024-01-04,confirmed
1102,1102,2023-02-19,confirmed
1103,1103,2023-09-20,refunded
1104,1104,2024-10-06,confirmed
1105,1105,2024-02-16,confirmed
1106,1106,2024-01-13,confirmed
1107,1107,2023-07-13,confirmed
1108,1108,2023-09-15,confirmed
1109,1109,2024-09-24,confirmed
1110,1110,2024-04-15,confirmed
1111,1111,2024-07-05,confirmed
1112,1112,2023-11-15,confirmed
1113,1113,2024-03-18,confirmed
1114,1114,2023-06-23,confirmed
1115,1115,2024-05-08,confirmed
1116,1116,2023-10-28,confirmed
1117,1117,2023-11-12,confirmed
1118,1118,2024-04-06,confirmed
1119,1119,2024-10-23,confirmed
1120,1120,2023-02-15,confirmed
1121,1121,2024-08-04,confirmed
1122,1122,2023-07-31,confirmed
1123,1123,2023-11-09,confirmed
1124,1124,2023-01-19,confirmed
1125,1125,2023-07-30,confirmed
1126,1126,2023-12-22,confirmed
1127,1127,2023-02-15,confirmed
1128,1128,2023-12-11,confirmed
1129,1129,2024-10-14,confirmed
1130,1130,2023-03-17,confirmed
1131,1131,2024-06-25,refunded
1132,1132,2023-10-15,confirmed
1133,1133,2024-04-04,failed
1134,1134,2023-07-06,confirmed
1135,1135,2023-04-23,refunded
1136,1136,2023-04-24,confirmed
1137,1137,2023-02-26,refunded
1138,1138,2023-05-13,confirmed
1139,1139,2024-04-12,confirmed
1140,1140,2024-09-13,confirmed
1141,1141,2024-07-26,confirmed
1142,1142,2024-04-29,confirmed
1143,1143,2023-03-25,confirmed
1144,1144,2023-07-26,confirmed
1145,1145,2023-08-07,confirmed
1146,1146,2023-06-24,confirmed
1147,1147,2024-01-03,confirmed
1148,1148,2024-01-13,confirmed
1149,1149,2023-09-14,confirmed
1150,1150,2023-09-10,confirmed
1151,1151,2024-08-05,confirmed
1152,1152,2024-07-06,confirmed
1153,1153,2023-08-04,confirmed
1154,1154,2024-10-02,confirmed
1155,1155,2024-10-29,confirmed
1156,1156,2023-08-24,confirmed
1157,1157,2023-09-08,confirmed
1158,1158,2023-12-21,failed
1159,1159,2024-10-21,confirmed
1160,1160,2024-09-06,confirmed
1161,1161,2023-03-17,confirmed
1162,1162,2023-10-05,refunded
1163,1163,2024-01-30,confirmed
1164,1164,2023-12-23,confirmed
1165,1165,2023-05-20,confirmed
1166,1166,2024-08-31,confirmed
1167,1167,2024-04-18,confirmed
1168,1168,2024-08-10,confirmed
1169,1169,2024-08-26,confirmed
1170,1170,2024-06-07,confirmed
1171,1171,2023-11-08,confirmed
1172,1172,2024-03-08,confirmed
1173,1173,2023-04-28,confirmed
1174,1174,2024-04-22,confirmed
1175,1175,2023-05-07,confirmed
1176,1176,2024-05-01,confirmed
1177,1177,2023-06-10,confirmed
1178,1178,2023-03-24,confirmed
1179,1179,2023-04-28,confirmed
1180,1180,2023-01-04,confirmed
1181,1181,2024-05-23,confirmed
1182,1182,2024-06-01,confirmed
1183,1183,2024-01-03,confirmed
1184,1184,2023-04-27,refunded
1185,1185,2023-03-01,refunded
1186,1186,2023-01-19,confirmed
1187,1187,2023-05-02,confirmed
1188,1188,2024-09-17,confirmed
1189,1189,2023-06-20,confirmed
1190,1190,2023-09-11,confirmed
1191,1191,2023-03-21,confirmed
1192,1192,2023-06-12,confirmed
1193,1193,2024-01-03,confirmed
1194,1194,2024-03-07,confirmed
1195,1195,2023-06-28,confirmed
1196,1196,2023-02-16,confirmed
1197,1197,2023-10-03,confirmed
1198,1198,2023-06-14,confirmed
1199,1199,2023-06-05,confirmed
1200,1200,2024-11-02,confirmed
1201,1201,2024-03-09,refunded
1202,1202,2024-01-26,confirmed
1203,1203,2023-10-25,refunded
1204,1204,2023-11-04,confirmed
1205,1205,2024-01-21,confirmed
1206,1206,2024-05-04,confirmed
1207,1207,2024-05-12,confirmed
1208,1208,2023-05-06,confirmed
1209,1209,2023-12-17,confirmed
1210,1210,2023-10-18,refunded
1211,1211,2024-09-08,confirmed
1212,1212,2024-03-24,confirmed
1213,1213,2024-01-09,confirmed
1214,1214,2023-03-28,confirmed
1215,1215,2024-03-06,confirmed
1216,1216,2023-03-24,confirmed
1217,1217,2023-08-26,confirmed
1218,1218,2023-04-14,confirmed
1219,1219,2024-05-04,confirmed
1220,1220,2023-05-25,confirmed
1221,1221,2023-10-05,confirmed
1222,1222,2024-09-23,refunded
1223,1223,2023-05-25,confirmed
1224,1224,2023-12-28,confirmed
1225,1225,2023-10-24,confirmed
1226,1226,2023-01-20,confirmed
1227,1227,2024-07-13,confirmed
1228,1228,2023-02-24,confirmed
1229,1229,2023-11-30,confirmed
1230,1230,2024-01-28,confirmed
1231,1231,2024-03-15,confirmed
1232,1232,2024-04-29,confirmed
1233,1233,2023-07-04,confirmed
1234,1234,2023-01-14,confirmed
1235,1235,2024-05-23,confirmed
1236,1236,2024-01-11,confirmed
1237,1237,2024-08-15,confirmed
1238,1238,2024-08-02,confirmed
1239,1239,2024-08-16,confirmed
1240,1240,2023-12-11,refunded
1241,1241,2023-08-26,confirmed
1242,1242,2024-07-08,confirmed
1243,1243,2023-11-15,confirmed
1244,1244,2023-05-15,confirmed
1245,1245,2024-08-27,confirmed
1246,1246,2024-09-12,confirmed
1247,1247,2023-11-24,confirmed
1248,1248,2023-03-01,confirmed
1249,1249,2023-10-06,confirmed
1250,1250,2024-07-23,confirmed
1251,1251,2024-09-24,confirmed
1252,1252,2023-05-30,confirmed
1253,1253,2023-02-23,confirmed
1254,1254,2024-09-11,refunded
1255,1255,2023-10-01,confirmed
1256,1256,2024-01-22,confirmed
1257,1257,2024-11-08,refunded
1258,1258,2023-02-17,confirmed
1259,1259,2024-04-04,confirmed
1260,1260,2023-02-27,confirmed
1261,1261,2023-09-20,confirmed
1262,1262,2024-07-16,confirmed
1263,1263,2023-11-01,confirmed
1264,1264,2024-12-03,confirmed
1265,1265,2024-01-30,confirmed
1266,1266,2023-08-20,confirmed
1267,1267,2023-06-09,confirmed
1268,1268,2023-09-08,confirmed
1269,1269,2023-09-18,confirmed
1270,1270,2023-02-21,confirmed
1271,1271,2023-09-23,confirmed
1272,1272,2023-11-26,confirmed
1273,1273,2024-05-27,confirmed
1274,1274,2024-04-09,confirmed
1275,1275,2024-05-18,confirmed
1276,1276,2023-01-07,confirmed
1277,1277,2023-06-03,refunded
1278,1278,2024-04-11,confirmed
1279,1279,2023-12-05,refunded
1280,1280,2023-01-09,confirmed
1281,1281,2024-07-22,refunded
1282,1282,2024-06-28,confirmed
1283,1283,2024-01-24,refunded
1284,1284,2023-02-17,confirmed
1285,1285,2024-06-20,refunded
1286,1286,2024-02-15,confirmed
1287,1287,2024-07-08,confirmed
1288,1288,2024-06-12,confirmed
1289,1289,2024-07-22,confirmed
1290,1290,2023-12-30,confirmed
1291,1291,2023-04-13,refunded
1292,1292,2024-04-17,confirmed
1293,1293,2024-03-13,confirmed
1294,1294,2024-06-04,confirmed
1295,1295,2023-05-05,confirmed
1296,1296,2023-05-20,confirmed
1297,1297,2024-09-22,confirmed
1298,1298,2024-06-11,confirmed
1299,1299,2024-10-02,confirmed
1300,1300,2024-06-16,confirmed
1301,1301,2024-02-29,confirmed
1302,1302,2024-04-02,confirmed
1303,1303,2024-09-15,confirmed
1304,1304,2024-02-17,confirmed
1305,1305,2024-03-25,confirmed
1306,1306,2023-04-22,confirmed
1307,1307,2023-12-05,confirmed
1308,1308,2024-05-16,confirmed
1309,1309,2023-07-09,confirmed
1310,1310,2023-05-28,confirmed
1311,1311,2023-08-15,confirmed
1312,1312,2023-06-21,confirmed
1313,1313,2023-06-02,confirmed
1314,1314,2023-10-27,confirmed
1315,1315,2024-09-28,confirmed
1316,1316,2023-12-27,confirmed
1317,1317,2023-05-17,confirmed
1318,1318,2023-03-01,confirmed
1319,1319,2024-05-08,confirmed
1320,1320,2023-09-28,confirmed
1321,1321,2024-08-02,confirmed
1322,1322,2024-04-12,confirmed
1323,1323,2024-07-16,refunded
1324,1324,2023-07-14,confirmed
1325,1325,2024-05-06,confirmed
1326,1326,2023-07-06,refunded
1327,1327,2024-10-21,confirmed
1328,1328,2024-03-27,confirmed
1329,1329,2023-08-20,confirmed
1330,1330,2023-07-13,confirmed
1331,1331,2023-05-17,refunded
1332,1332,2024-05-04,confirmed
1333,1333,2023-06-06,refunded
1334,1334,2024-02-25,confirmed
1335,1335,2023-07-10,confirmed
1336,1336,2024-04-10,confirmed
1337,1337,2024-07-26,refunded
1338,1338,2024-07-03,confirmed
1339,1339,2024-06-17,confirmed
1340,1340,2023-05-17,confirmed
1341,1341,2023-03-10,confirmed
1342,1342,2024-05-10,confirmed
1343,1343,2023-09-19,confirmed
1344,1344,2023-11-05,refunded
1345,1345,2023-01-22,confirmed
1346,1346,2023-07-02,confirmed
1347,1347,2023-01-24,confirmed
1348,1348,2024-09-13,confirmed
1349,1349,2023-06-22,confirmed
1350,1350,2024-01-26,confirmed
1351,1351,2023-01-28,confirmed
1352,1352,2024-04-14,confirmed
1353,1353,2023-08-19,confirmed
1354,1354,2024-09-22,confirmed
1355,1355,2024-09-17,confirmed
1356,1356,2023-08-20,confirmed
1357,1357,2024-09-24,confirmed
1358,1358,2024-11-28,confirmed
1359,1359,2024-08-04,confirmed
1360,1360,2024-08-17,confirmed
1361,1361,2023-06-24,refunded
1362,1362,2024-02-13,confirmed
1363,1363,2023-02-24,confirmed
1364,1364,2023-03-09,confirmed
1365,1365,2024-12-03,confirmed
1366,1366,2023-08-23,confirmed
1367,1367,2024-06-10,refunded
1368,1368,2024-07-22,confirmed
1369,1369,2024-08-23,confirmed
1370,1370,2024-12-05,confirmed
1371,1371,2023-06-25,confirmed
1372,1372,2023-02-04,confirmed
1373,1373,2023-10-20,confirmed
1374,1374,2023-04-02,refunded
1375,1375,2023-01-16,confirmed
1376,1376,2023-09-14,confirmed
1377,1377,2024-07-05,confirmed
1378,1378,2024-02-08,confirmed
1379,1379,2023-08-10,confirmed
1380,1380,2024-04-08,confirmed
1381,1381,2023-06-15,confirmed
1382,1382,2023-01-14,confirmed
1383,1383,2024-06-23,confirmed
1384,1384,2024-03-19,confirmed
1385,1385,2024-06-19,confirmed
1386,1386,2023-01-29,confirmed
1387,1387,2024-08-10,confirmed
1388,1388,2024-03-11,refunded
1389,1389,2024-01-31,confirmed
1390,1390,2024-03-19,refunded
1391,1391,2024-08-28,confirmed
1392,1392,2024-02-21,confirmed
1393,1393,2024-02-15,confirmed
1394,1394,2024-11-28,confirmed
1395,1395,2024-06-15,confirmed
1396,1396,2023-11-08,confirmed
1397,1397,2024-05-14,confirmed
1398,1398,2023-09-30,confirmed
1399,1399,2023-06-15,failed
1400,1400,2024-02-29,confirmed
1401,1401,2024-10-13,refunded
1402,1402,2024-10-12,confirmed
1403,1403,2023-08-30,confirmed
1404,1404,2024-01-10,confirmed
1405,1405,2023-05-29,confirmed
1406,1406,2024-12-01,refunded
1407,1407,2024-11-24,confirmed
1408,1408,2024-04-04,confirmed
1409,1409,2024-07-18,confirmed
1410,1410,2024-05-20,refunded
1411,1411,2024-02-23,confirmed
1412,1412,2023-02-09,confirmed
1413,1413,2023-11-16,confirmed
1414,1414,2024-04-19,refunded
1415,1415,2024-04-25,refunded
1416,1416,2023-09-25,confirmed
1417,1417,2024-10-22,confirmed
1418,1418,2023-05-03,confirmed
1419,1419,2023-12-20,confirmed
1420,1420,2024-05-01,confirmed
1421,1421,2024-05-07,confirmed
1422,1422,2024-04-04,confirmed
1423,1423,2023-07-17,confirmed
1424,1424,2023-04-24,confirmed
1425,1425,2024-03-24,confirmed
1426,1426,2024-03-02,confirmed
1427,1427,2023-05-06,confirmed
1428,1428,2024-05-09,confirmed
1429,1429,2023-11-20,confirmed
1430,1430,2024-04-19,confirmed
1431,1431,2024-08-12,refunded
1432,1432,2023-05-02,failed
1433,1433,2023-01-14,confirmed
1434,1434,2024-07-04,confirmed
1435,1435,2024-03-08,refunded
1436,1436,2024-05-05,confirmed
1437,1437,2024-08-15,confirmed
1438,1438,2024-07-19,confirmed
1439,1439,2024-11-07,refunded
1440,1440,2024-01-11,confirmed
1441,1441,2023-12-13,confirmed
1442,1442,2023-10-16,refunded
1443,1443,2023-04-25,confirmed
1444,1444,2024-02-05,confirmed
1445,1445,2023-07-17,confirmed
1446,1446,2024-10-09,confirmed
1447,1447,2024-02-18,confirmed
1448,1448,2024-02-20,confirmed
1449,1449,2023-09-07,confirmed
1450,1450,2023-02-08,confirmed
1451,1451,2023-01-23,confirmed
1452,1452,2023-10-25,confirmed
1453,1453,2023-03-04,confirmed
1454,1454,2024-03-03,confirmed
1455,1455,2024-09-14,confirmed
1456,1456,2024-09-11,refunded
1457,1457,2024-04-09,confirmed
1458,1458,2023-06-03,confirmed
1459,1459,2024-08-28,confirmed
1460,1460,2024-09-14,refunded
1461,1461,2023-05-18,confirmed
1462,1462,2024-06-07,failed
1463,1463,2023-07-25,confirmed
1464,1464,2024-07-15,confirmed
1465,1465,2024-11-30,refunded
1466,1466,2023-01-23,confirmed
1467,1467,2024-09-20,confirmed
1468,1468,2024-03-13,confirmed
1469,1469,2024-11-16,confirmed
1470,1470,2023-11-23,confirmed
1471,1471,2024-08-19,refunded
1472,1472,2023-02-17,confirmed
1473,1473,2023-08-29,confirmed
1474,1474,2023-02-22,confirmed
1475,1475,2024-11-20,confirmed
1476,1476,2024-07-31,confirmed
1477,1477,2024-08-25,confirmed
1478,1478,2024-10-23,confirmed
1479,1479,2023-03-01,confirmed
1480,1480,2023-10-03,confirmed
1481,1481,2023-02-20,refunded
1482,1482,2023-05-28,confirmed
1483,1483,2023-06-11,confirmed
1484,1484,2023-11-25,confirmed
1485,1485,2023-07-08,confirmed
1486,1486,2023-03-17,confirmed
1487,1487,2023-04-29,refunded
1488,1488,2023-04-18,confirmed
1489,1489,2024-11-16,refunded
1490,1490,2024-06-16,confirmed
1491,1491,2024-11-12,confirmed
1492,1492,2023-11-11,refunded
1493,1493,2023-07-20,confirmed
1494,1494,2024-07-18,confirmed
1495,1495,2023-08-17,confirmed
1496,1496,2023-08-05,confirmed
1497,1497,2023-06-14,confirmed
1498,1498,2023-04-04,confirmed
1499,1499,2023-07-01,confirmed
1500,1500,2023-09-12,confirmed
1501,1501,2024-04-20,confirmed
1502,1502,2023-02-15,refunded
1503,1503,2023-06-01,confirmed
1504,1504,2024-07-25,confirmed
1505,1505,2023-04-13,confirmed
1506,1506,2023-08-30,confirmed
1507,1507,2024-08-29,confirmed
1508,1508,2023-04-19,confirmed
1509,1509,2023-02-27,confirmed
1510,1510,2023-12-12,refunded
1511,1511,2023-08-01,confirmed
1512,1512,2024-02-03,confirmed
1513,1513,2024-07-19,confirmed
1514,1514,2023-04-12,confirmed
1515,1515,2024-02-14,confirmed
1516,1516,2023-12-26,confirmed
1517,1517,2023-04-13,confirmed
1518,1518,2024-03-14,confirmed
1519,1519,2023-07-13,confirmed
1520,1520,2023-12-11,confirmed
1521,1521,2023-03-03,confirmed
1522,1522,2023-11-21,confirmed
1523,1523,2023-08-04,confirmed
1524,1524,2024-07-31,refunded
1525,1525,2023-02-09,refunded
1526,1526,2023-10-28,confirmed
1527,1527,2023-11-18,confirmed
1528,1528,2024-05-26,confirmed
1529,1529,2024-02-08,confirmed
